"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR26FA068","ACC","202203","2025-12-23T10:41:00Z","Summer Lake","Oregon","United States",,"N9540R","D-6103","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"42.851770999999999","-120.9811","BEECH","K35","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202203/pdf"
"WPR26LA049","ACC","202039","2025-11-20T15:00:00Z","Shady Cove","Oregon","United States",,"N43AH","7-8037","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","Minor","0","0","1","1","0","The pilot’s improper throttle input during an approach, which resulted in a rapid descent, hard landing and runway excursion.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft power plant - Engine controls - (general) - Incorrect use/operation",,"42.608724000000002","-122.82943","ZENAIR LTD","STOL CH 701","AIR","OG31","Shady Cove Airpark","true","1","REC",,"FLTS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202039","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202039/pdf"
"WPR26LA018","ACC","201848","2025-10-09T15:30:00Z","Imnaha","Oregon","United States",,"N249MD","18051501","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","Minor","0","0","1","1",,"The pilot’s continued application of brakes during an aborted takeoff in a tailwind on down-sloping terrain, which resulted in a nose-over.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Contributed to outcome, Environmental issues - Physical environment - Terrain - Sloped/uneven terrain - Contributed to outcome",,"45.667923999999999","-116.61879999999999","CESSNA","180","AIR","OR9","Lord Flat USFS Airport","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201848","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201848/pdf"
"WPR25LA287","ACC","201042","2025-09-13T11:30:00Z","Cave Junction","Oregon","United States",,"N139SB","FF00-2-00013","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","Serious","0","1","0","1",,"The non-certificated pilot's improper landing flare in turbulent wind conditions, which resulted in a hard landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Effect on operation, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot",,"42.1036","-123.68241","BRISENO SAMUEL","KOLB FIREFLY","AIR","3S4","ILLINOIS VALLEY","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201042","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201042/pdf"
"WPR25LA273","INC","200936","2025-09-02T13:45:00Z","Portland","Oregon","United States",,"N820MS","626","false","Aviation","",,,"None","0","0","0","0",,,,,"45.588709000000001","-122.59686000000001","GULFSTREAM AEROSPACE","G-V","AIR","PDX","PORTLAND INTL","false","2",,,"PERS","091","Minor","VMC","SPEEDERO LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200936/pdf"
"WPR25LA263","ACC","200873","2025-08-23T14:45:00Z","Lakeview","Oregon","United States",,"N185GG","18502787","false","Aviation","DirectorBrief","2025-09-26T04:00:00Z","2025-09-26T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll, in gusting crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"42.156239999999997","-120.40376999999999","CESSNA","A185F","AIR","LKV","Lake County Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200873","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200873/pdf"
"WPR25LA296","ACC","201731","2025-08-18T18:05:00Z","Albany","Oregon","United States",,"N20490","17261333","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","None","0","0","0","0",,"The pilot’s improper landing flare and subsequent improper recovery from a bounced landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Pilot",,"44.640000000000001","-123.06","CESSNA","172M","AIR","S12","Albany Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201731","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201731/pdf"
"WPR25LA267","ACC","200891","2025-08-18T14:00:00Z","Albany","Oregon","United States",,"N824DW","001","false","Aviation","",,,"None","0","0","0","0",,,,,"44.690440000000002","-123.10748","DAVID ULLMAN","JABIRWATT","AIR",,,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200891/pdf"
"WPR25LA241","ACC","200717","2025-07-28T10:30:00Z","Inhama","Oregon","United States",,"N91789","18259907","false","Aviation","",,,"None","0","0","0","0",,,,,"45.431933000000001","-116.69141999999999","CESSNA","182M","AIR","25U","MEMALOOSE USFS","false","1",,,"PERS","091","Substantial","VMC","MYL High Flying Club","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200717/pdf"
"WPR25LA228","ACC","200656","2025-07-22T18:06:00Z","Astoria","Oregon","United States",,"N3785Q","D-8413","false","Aviation","",,,"None","0","0","0","0",,,,,"46.157908999999997","-123.82389999999999","BEECH","V35","AIR","AST","ASTORIA RGNL","false","1",,,"PERS","091","Substantial","VMC","GO FLY MISSOULA LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200656/pdf"
"WPR25LA211","ACC","200546","2025-07-13T12:06:00Z","Sisters","Oregon","United States",,"N787LF","172S11125","false","Aviation","",,,"Serious","0","1","2","3",,,,,"44.304457999999997","-121.53909","CESSNA","172S","AIR","6K5","SISTERS EAGLE AIR","false","1",,,"INST","091","Destroyed","VMC","Fly North of Known LLC.","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200546/pdf"
"WPR25LA196","ACC","200439","2025-06-24T14:40:00Z","Pendleton","Oregon","United States",,"N2051U","2046C","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing, in gusting crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"45.6721","-118.7886","MAULE","M-4-220C","AIR","PDT","Eastern Oregon Regional At Pendelton","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200439","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200439/pdf"
"WPR25FA156","ACC","200167","2025-05-17T12:34:00Z","Prineville","Oregon","United States",,"N163AK","0097","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"44.297356000000001","-120.90052","DB AEROCOPTER LTD","AK1-3","HELI","S39",,"false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200167/pdf"
"WPR25LA191","ACC","200418","2025-05-02T20:00:00Z","Owyhee","Oregon","United States",,"N40JL","JA318-09-13","false","Aviation","DirectorBrief","2025-10-09T04:00:00Z","2025-10-09T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"43.425519000000001","-117.34618","JEREMY S LEZIN","JUST SUPERSTOL","AIR","28U","OWYHEE RESERVOIR STATE","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200418","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200418/pdf"
"WPR25LA143","ACC","200077","2025-04-28T14:15:00Z","Lakeview","Oregon","United States",,"N4505R","28-21205","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","Serious","0","2","0","2",,"The pilot’s failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"42.161110999999998","-120.39908","PIPER","PA-28-140","AIR","LKV","LAKE COUNTY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200077","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200077/pdf"
"WPR25LA144","ACC","200078","2025-04-26T13:15:00Z","Ontario","Oregon","United States",,"N8657R","193","false","Aviation","",,,"None","0","0","0","0",,,,,"44.020181000000001","-117.01385999999999","SCHWEIZER","SGS 1-26B","GLI","ONO",,"false","0",,,"PERS","091","Substantial",,"HAGER BILL E","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200078/pdf"
"WPR25LA138","ACC","200048","2025-04-19T12:37:00Z","Hood River","Oregon","United States",,"N5786S","115","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","None","0","0","0","0",,"The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",,"45.674280000000003","-121.52163","SCHWEIZER","SGS 2-33A","GLI","4S2","KEN JERNSTEDT AIRFIELD","false","0",,,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200048","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200048/pdf"
"WPR25LA124","ACC","199972","2025-04-07T07:06:00Z","North Bend","Oregon","United States",,"N826E","42000170","false","Aviation","",,,"Serious","0","1","4","5",,,,,"43.423887999999998","-124.23847000000001","HONDA AIRCRAFT CO LLC","HA-420","AIR","OTH","Southwest Oregon Regional Airport","false","2",,,"EXEC","091","Substantial","Unknown","ANDY LEAVITT ENTERPRISES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199972/pdf"
"WPR25LA120","ACC","199924","2025-03-26T11:15:00Z","Madras","Oregon","United States",,"N1418C","22-1175","false","Aviation","DirectorBrief","2025-06-05T04:00:00Z","2025-06-05T17:00:00Z","None","0","0","0","0","0","The pilot’s loss of control during landing roll with gusty winds.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible",,"44.666674999999998","-121.15346","PIPER","PA-22","AIR","S33","Madras Municipal","false","1","REC",,"PERS","091","Substantial","VMC","Christian Morris","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199924","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199924/pdf"
"WPR25LA103","ACC","199746","2025-02-21T12:33:00Z","Pendleton","Oregon","United States",,"N265PA","178650100U","false","Aviation","DirectorBrief","2025-05-09T04:00:00Z","2025-05-09T18:00:00Z","None","0","0","0","0",,"The unmanned aircraft system’s failure to maintain clearance from an obstacle, which resulted in a loss of control and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Ground equipment - Effect on operation",,"45.701787000000003","-118.86429","AMAZON.COM SERVICES LLC","MK30","UNMANNED","PDT","EASTERN OREGON RGNL AT PENDLETON","false","6","ELEC",,"FLTS","091","Substantial","VMC","AMAZON.COM SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199746","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199746/pdf"
"WPR25LA064","ACC","199434","2024-12-16T11:58:00Z","Pendleton","Oregon","United States",,"N223PA","178650100M","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0",,"The incorrect altitude indication by test software during landing.","Aircraft - Aircraft systems - Indicating/recording systems - Automatic data - Malfunction",,"45.695095999999999","-118.84336","AMAZON.COM SERVICES LLC","MK30","UNMANNED","PDT","EASTERN OREGON RGNL AT PENDLETON","false","6","ELEC",,"FLTS","091","Substantial","VMC","AMAZON.COM SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199434","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199434/pdf"
"WPR25LA063","ACC","199433","2024-12-16T11:58:00Z","Pendleton","Oregon","United States",,"N209PA","178650100G","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0",,"An improper altitude indication from a recent software update, which resulted in a loss of engine power in flight.","Aircraft - Aircraft systems - Indicating/recording systems - Automatic data - Malfunction",,"45.695095999999999","-118.84336","AMAZON.COM SERVICES LLC","MK30","UNMANNED","PDT","EASTERN OREGON RGNL AT PENDLETON","false","6","ELEC",,"FLTS","091","Substantial","VMC","AMAZON.COM SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199433","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199433/pdf"
"WPR25LA054","ACC","199386","2024-12-04T16:20:00Z","Glen Avon","Oregon","United States",,"N5330Q","15073230","false","Aviation","",,,"None","0","0","0","0",,,,,"45.036000000000001","-122.45066","CESSNA","150L","AIR",,,"false","1",,,"PERS","091","Substantial","VMC","BEND AIRCRAFT MECHANICS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199386/pdf"
"WPR25LA034","ACC","195470","2024-11-07T10:37:00Z","Durkee","Oregon","United States",,"N4361R","12816","false","Aviation","DirectorBrief","2025-12-10T05:00:00Z","2025-12-10T18:00:00Z","None","0","0","0","0",,"The pilot's inadequate performance planning, which resulted in insufficient engine power to transition into an out-of-ground-effect hover at a high gross weight.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Personnel issues - Task performance - Planning/preparation - Performance calculations - Pilot",,"44.665686999999998","-117.32765999999999","ROBINSON HELICOPTER COMPANY","R44 II","HELI",,,"false","1","REC",,"EXLD","133","Substantial","VMC","ELKHORN AVIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195470","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195470/pdf"
"WPR25LA024","ACC","195364","2024-10-19T15:00:00Z","Beaver Marsh","Oregon","United States",,"N929EH","40131","false","Aviation","",,,"None","0","0","0","0",,,,,"43.079849000000003","-121.81372","HAYDEN ED","RV10","AIR",,,"true","1",,,"PERS","091","Substantial","VMC","SOARING LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195364/pdf"
"WPR25LA017","ACC","195320","2024-10-13T15:10:00Z","Creswell","Oregon","United States",,"N35281","17702306","false","Aviation","DirectorBrief","2025-04-08T04:00:00Z","2025-04-08T18:00:00Z","None","0","0","0","0",,"The pilot’s loss of aircraft control during the landing flare and subsequent aborted landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"43.930750000000003","-123.00666","CESSNA","177B","AIR","77S","Hobby Field Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195320","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195320/pdf"
"WPR25LA010","ACC","195294","2024-10-09T17:00:00Z","Vale","Oregon","United States",,"N646H","1099","false","Aviation","DirectorBrief","2025-04-08T04:00:00Z","2025-04-08T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain engine and rotor rpm during takeoff, that resulted in a hard landing.","Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Capability exceeded, Aircraft - Aircraft propeller/rotor - Main rotor system - (general) - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Incorrect use/operation",,"44.206733","-117.48245","ENSTROM HELICOPTER CORP","280C","HELI",,,"false","1","REC",,"AAPL","137","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195294","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195294/pdf"
"WPR25LA018","ACC","195327","2024-10-05T19:00:00Z","Venator","Oregon","United States",,"N7847C","31046","false","Aviation","DirectorBrief","2025-04-22T04:00:00Z","2025-04-22T18:00:00Z","None","0","0","0","0",,"The inadvertent application of brakes during landing that resulted in a ground loop.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - Brake - Unintentional use/operation",,"43.380225000000003","-118.28509","CESSNA","180","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195327","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195327/pdf"
"WPR25FA002","ACC","195256","2024-10-03T12:30:00Z","Roseburg","Oregon","United States",,"N19252","1652","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"43.215477","-123.40549","TAYLOR","J-2","AIR","5S1","George Felt Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195256/pdf"
"WPR24LA302","ACC","195091","2024-09-06T11:52:00Z","Pendleton","Oregon","United States",,"N213PA, N282PA","178650100H, 178650100X","false","Aviation","DirectorBrief","2025-03-13T04:00:00Z","2025-03-13T18:00:00Z","None","0","0","0","0",,"The operator’s failure to maintain separation between two drones during dual simulated engine out recoveries, which resulted in a midair collision.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Aircraft - Effect on equipment, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"45.690930000000002","-118.83914","AMAZON.COM SERVICES LLC, AMAZON.COM SERVICES LLC","MK30, MK30","UNMANNED, UNMANNED","PDT","EASTERN OREGON RGNL AT PENDLETON","false, false","6, 6","ELEC, ELEC",,"FLTS, FLTS","091, 091","Destroyed, Substantial","VMC","AMAZON.COM SERVICES LLC, AMAZON.COM SERVICES LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195091","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195091/pdf"
"WPR24LA300","ACC","195086","2024-08-31T15:40:00Z","Mulino","Oregon","United States",,"N902ST","153","false","Aviation","DirectorBrief","2025-03-06T05:00:00Z","2025-03-06T19:00:00Z","None","0","0","0","0",,"The skydiver’s unintentional parachute deployment and subsequent entanglement with the airplane’s horizontal stabilizer.","Aircraft - Aircraft structures - Empennage structure - Horizontal stabilizer - Damaged/degraded, Environmental issues - Physical environment - Object/animal/substance - Person - Effect on equipment",,"45.216555999999997","-122.59019000000001","PACIFIC AEROSPACE CORP LTD","750XL","AIR","4S9","MULINO STATE","false","1","TP",,"SKYD","091","Substantial","VMC","TRUE NORTH AVIATION LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195086","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195086/pdf"
"WPR24FA289","ACC","195030","2024-08-31T11:30:00Z","Fairview","Oregon","United States",,"N421GP","421C0259","false","Aviation","",,,"Fatal","3","0","0","2","1",,,,"45.543529999999997","-122.43804","CESSNA","421C","AIR","TTD","PORTLAND-TROUTDALE","false","2",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195030/pdf"
"WPR24LA294","ACC","195054","2024-08-30T14:30:00Z","Bend","Oregon","United States",,"N71899","3326","false","Aviation","DirectorBrief","2025-04-08T04:00:00Z","2025-04-08T18:00:00Z","None","0","0","0","0",,"A failure of the left fuel valve, which resulted in fuel exhaustion and a total loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Failure",,"44.094560999999999","-121.20022","LUSCOMBE","8","AIR","BDN","BEND MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=195054","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/195054/pdf"
"WPR24LA276","ACC","194924","2024-08-06T13:02:00Z","Scappoose","Oregon","United States",,"N9849M","1032C","false","Aviation","DirectorBrief","2025-03-06T05:00:00Z","2025-03-06T19:00:00Z","None","0","0","0","0",,"The pilot’s loss of directional control after an encounter with a wind gust.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"45.771028000000001","-122.86183","MAULE","M4","AIR","KSPB","Scappoose Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194924","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194924/pdf"
"WPR24FA255","ACC","194774","2024-07-25T18:00:00Z","Izee","Oregon","United States",,"N805DG","802A-0156","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"44.033332999999999","-119.24583","AIR TRACTOR INC","AT-802A","AIR",,,"false","1",,,"FIRF","PUBU","Substantial","VMC","WAKEFIELD AIRCRAFT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194774/pdf"
"WPR24LA273","ACC","194912","2024-07-25T13:30:00Z","Fields","Oregon","United States",,"N1599","24","false","Aviation","DirectorBrief","2025-02-27T05:00:00Z","2025-02-27T19:00:00Z","None","0","0","0","0",,"The glider’s encounter with a gusting wind and downdraft conditions, which resulted in exceedance of the glider’s critical angle of attack, an aerodynamic stall, and a hard landing.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Attain/maintain not possible",,"42.600000000000001","-118.41","GLASFLUGEL","STANDARD LIBELLE","GLI",,,"false","0",,,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194912","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194912/pdf"
"WPR24LA260","ACC","194797","2024-07-23T08:45:00Z","La Grande","Oregon","United States",,"N53562","S9504-0112","false","Aviation","",,,"None","0","0","0","0",,,,,"45.309382999999997","-118.01984","Kitfox","Series V","AIR","KLGD","La Grande/Union County Airport","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194797/pdf"
"WPR24LA235","ACC","194645","2024-07-06T13:35:00Z","Sunriver","Oregon","United States",,"N6931D","22-4859","false","Aviation","DirectorBrief","2025-02-12T05:00:00Z","2025-02-12T18:00:00Z","None","0","0","0","0",,"The pilot’s loss of control during landing roll with a gusty tailwind.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"43.876311999999999","-121.45305","PIPER","PA-22-150","AIR","S21","SUNRIVER","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194645","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194645/pdf"
"WPR24LA237","ACC","194647","2024-07-06T13:15:00Z","Scappoose","Oregon","United States",,"N96558","2454","false","Aviation","DirectorBrief","2025-02-21T05:00:00Z","2025-02-21T19:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing roll with a tailwheel shimmy.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Malfunction",,"45.771028000000001","-122.86183","BAXTER DANIEL DAVID","STARDUSTER TOO SA300","AIR","KSPB","Scappoose Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=194647","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194647/pdf"
"WPR24LA228","ACC","194637","2024-07-02T13:30:00Z","Scappoose","Oregon","United States",,"N725FA","12136","false","Aviation","",,,"Serious","0","1","0","1",,,,,"45","-122","VANS AIRCRAFT INC","RV-12IS","AIR","SPB","Scappoose","false","1",,,"PERS","091","Substantial","VMC","FLYIT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/194637/pdf"
